"geoid","name","lat","lon","parse","uace","uaNAME","uaNAMELSAD10"
"221030410021","Block Group 1","+30.2811744","-089.7753481","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410023","Block Group 3","+30.2771557","-089.7560814","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410031","Block Group 1","+30.2874668","-089.7648236","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410034","Block Group 4","+30.2926383","-089.7617120","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410033","Block Group 3","+30.3016773","-089.7497350","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410032","Block Group 2","+30.2884780","-089.7526415","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407064","Block Group 4","+30.3181462","-089.7349577","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407092","Block Group 2","+30.2945599","-089.7391765","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407091","Block Group 1","+30.2934801","-089.7271360","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030409001","Block Group 1","+30.2663939","-089.7658355","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030409003","Block Group 3","+30.2739369","-089.7771661","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030409002","Block Group 2","+30.2660329","-089.7789832","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407051","Block Group 1","+30.3394896","-089.7438297","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407052","Block Group 2","+30.3137398","-089.7605444","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407053","Block Group 3","+30.3240285","-089.7570070","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410043","Block Group 3","+30.3067203","-089.7609791","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410042","Block Group 2","+30.3004074","-089.7623785","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030410041","Block Group 1","+30.2932020","-089.7726084","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"30.286319)))",NA,NA,NA,NA,NA,NA,NA
"221030407104","Block Group 4","+30.2832700","-089.7378645","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407101","Block Group 1","+30.2724977","-089.7285174","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407103","Block Group 3","+30.2751158","-089.7461855","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"221030407102","Block Group 2","+30.2800018","-089.7209275","within","82468","Slidell, LA","Slidell, LA Urbanized Area"
"220979609011","Block Group 1","+30.4980914","-092.4118239","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979609013","Block Group 3","+30.5027064","-092.4018432","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979609014","Block Group 4","+30.4979932","-092.3977720","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979609012","Block Group 2","+30.5031148","-092.4114119","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979610001","Block Group 1","+30.4999992","-092.4358892","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979610004","Block Group 4","+30.5025489","-092.4229974","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979610002","Block Group 2","+30.4975268","-092.4200118","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979610003","Block Group 3","+30.4960560","-092.4275160","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611007","Block Group 7","+30.4922617","-092.4364973","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611004","Block Group 4","+30.4902194","-092.4250649","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611001","Block Group 1","+30.4859351","-092.4187480","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611003","Block Group 3","+30.4838704","-092.4257255","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611002","Block Group 2","+30.4907334","-092.4176885","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611008","Block Group 8","+30.4902932","-092.4316421","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611006","Block Group 6","+30.4837089","-092.4296442","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979611005","Block Group 5","+30.4821503","-092.4186991","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979609023","Block Group 3","+30.4911871","-092.3976626","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979609022","Block Group 2","+30.4912036","-092.4100113","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220979609021","Block Group 1","+30.4837701","-092.4014901","within","28144","Eunice, LA","Eunice, LA Urban Cluster"
"220499704001","Block Group 1","+32.2472143","-092.7097160","within","43372","Jonesboro, LA","Jonesboro, LA Urban Cluster"
"221159504002","Block Group 2","+31.1471549","-093.2628648","within","48853","Leesville, LA","Leesville, LA Urban Cluster"
"221159505013","Block Group 3","+31.1385892","-093.2825884","within","48853","Leesville, LA","Leesville, LA Urban Cluster"
"220119603004","Block Group 4","+30.8506971","-093.2926385","within","23662","DeRidder, LA","DeRidder, LA Urban Cluster"
"220979619004","Block Group 4","+30.4113050","-092.0467323","within","85816","Sunset, LA","Sunset, LA Urban Cluster"
"220979619001","Block Group 1","+30.4090299","-092.0685229","within","85816","Sunset, LA","Sunset, LA Urban Cluster"
"220090304022","Block Group 2","+31.1252863","-092.0668416","within","54793","Marksville, LA","Marksville, LA Urban Cluster"
"220019601017","Block Group 7","+30.4001337","-092.2096433","within","16831","Church Point, LA","Church Point, LA Urban Cluster"
"221139504007","Block Group 7","+30.0029795","-092.2884108","within","43993","Kaplan, LA","Kaplan, LA Urban Cluster"
"221139504004","Block Group 4","+30.0016078","-092.2803758","within","43993","Kaplan, LA","Kaplan, LA Urban Cluster"
"221139504001","Block Group 1","+30.0050858","-092.2960814","within","43993","Kaplan, LA","Kaplan, LA Urban Cluster"
"221279603002","Block Group 2","+31.9202057","-092.6451454","within","96427","Winnfield, LA","Winnfield, LA Urban Cluster"
"220039502012","Block Group 2","+30.8208533","-092.6553315","within","64297","Oakdale, LA","Oakdale, LA Urban Cluster"
"220039503002","Block Group 2","+30.8131896","-092.6507607","within","64297","Oakdale, LA","Oakdale, LA Urban Cluster"
"220990209004","Block Group 4","+30.1169385","-091.8292640","within","77824","St. Martinville, LA","St. Martinville, LA Urban Cluster"
"220990209001","Block Group 1","+30.1210027","-091.8335975","within","77824","St. Martinville, LA","St. Martinville, LA Urban Cluster"
"220990204014","Block Group 4","+30.1572528","-091.8453499","within","77824","St. Martinville, LA","St. Martinville, LA Urban Cluster"
"220990206027","Block Group 7","+30.1156555","-091.8348320","within","77824","St. Martinville, LA","St. Martinville, LA Urban Cluster"
"220990206021","Block Group 1","+30.1265479","-091.8309254","within","77824","St. Martinville, LA","St. Martinville, LA Urban Cluster"
"220990206022","Block Group 2","+30.1125273","-091.8383602","within","77824","St. Martinville, LA","St. Martinville, LA Urban Cluster"
"220979613014","Block Group 4","+30.5425465","-092.0974535","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613013","Block Group 3","+30.5373240","-092.0941924","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613012","Block Group 2","+30.5379133","-092.1026463","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613011","Block Group 1","+30.5477340","-092.0986213","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613024","Block Group 4","+30.5471187","-092.0889382","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613026","Block Group 6","+30.5548568","-092.0757199","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613025","Block Group 5","+30.5430624","-092.0823375","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613022","Block Group 2","+30.5551874","-092.0806365","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613023","Block Group 3","+30.5384769","-092.0867723","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979613021","Block Group 1","+30.5467907","-092.0844038","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614012","Block Group 2","+30.5524991","-092.0744349","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614014","Block Group 4","+30.5398152","-092.0669808","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614013","Block Group 3","+30.5406644","-092.0768511","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614011","Block Group 1","+30.5464862","-092.0720250","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615025","Block Group 5","+30.5081841","-092.0876614","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615024","Block Group 4","+30.5135893","-092.0802568","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615023","Block Group 3","+30.5140006","-092.0736299","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615021","Block Group 1","+30.5180048","-092.0867570","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615022","Block Group 2","+30.5006150","-092.0789303","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616024","Block Group 4","+30.5226114","-092.1014444","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616023","Block Group 3","+30.5172515","-092.0923347","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616021","Block Group 1","+30.5175388","-092.1006263","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616022","Block Group 2","+30.5218899","-092.0930167","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615013","Block Group 3","+30.5248817","-092.0707845","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615014","Block Group 4","+30.5226075","-092.0792008","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615012","Block Group 2","+30.5215699","-092.0727398","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979615011","Block Group 1","+30.5260970","-092.0788995","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979617015","Block Group 5","+30.4897144","-092.0597606","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979606011","Block Group 1","+30.5603542","-092.0841606","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614022","Block Group 2","+30.5294952","-092.0727108","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614023","Block Group 3","+30.5292732","-092.0775048","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979614021","Block Group 1","+30.5350553","-092.0764760","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616014","Block Group 4","+30.5305916","-092.0906183","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616012","Block Group 2","+30.5269127","-092.0850714","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616013","Block Group 3","+30.5259365","-092.0937518","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220979616011","Block Group 1","+30.5311235","-092.1010086","within","65593","Opelousas, LA","Opelousas, LA Urban Cluster"
"220190027022","Block Group 2","+30.2422956","-093.3038823","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019062","Block Group 2","+30.1500236","-093.2407166","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190013012","Block Group 2","+30.1692760","-093.2096444","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190022063","Block Group 3","+30.3516208","-093.2114913","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190022062","Block Group 2","+30.3375307","-093.2166125","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190014025","Block Group 5","+30.2549026","-093.1832194","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190014023","Block Group 3","+30.2458392","-093.1854383","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190014021","Block Group 1","+30.2433356","-093.1909983","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190014022","Block Group 2","+30.2530391","-093.1900028","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019073","Block Group 3","+30.1760971","-093.2535000","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019071","Block Group 1","+30.1796063","-093.2439458","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019072","Block Group 2","+30.1802041","-093.2356921","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006011","Block Group 1","+30.2239412","-093.1865772","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006013","Block Group 3","+30.2195894","-093.1763699","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006012","Block Group 2","+30.2166862","-093.1843812","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190022071","Block Group 1","+30.3065131","-093.2261194","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190022073","Block Group 3","+30.3166445","-093.2261171","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019082","Block Group 2","+30.1762059","-093.2620381","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190013022","Block Group 2","+30.1661488","-093.2236020","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190013023","Block Group 3","+30.1713987","-093.2182401","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190013021","Block Group 1","+30.1729823","-093.2263472","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019051","Block Group 1","+30.1724301","-093.2407450","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190019052","Block Group 2","+30.1647521","-093.2407255","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006023","Block Group 3","+30.2152871","-093.1971749","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006022","Block Group 2","+30.2232955","-093.1973034","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006024","Block Group 4","+30.2166726","-093.1908462","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
"220190006021","Block Group 1","+30.2112812","-093.1859281","within","46531","Lake Charles, LA","Lake Charles, LA Urbanized Area"
